"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","22","0.0-0.0","CAN_102","102","","","","","","","","","","","","","","","","","","",""
"preload","1","687","0.0-1.0","CAN_102","102","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","6440","0.0-2.0","CAN_102","102","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","90215","0.0-3.0","CAN_102","102","","","","","","83748","","0","","","","","","","","","","",""
"html-button-response","4","103574","0.0-4.0","CAN_102","102","","","","","","13345","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","107450","0.0-5.0-0.0","CAN_102","102","","","","","","3865","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","107657","0.0-5.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","108188","0.0-6.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","110249","0.0-7.0","CAN_102","102","","","","","","2041","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","111887","0.0-8.0-0.0","CAN_102","102","","","","","","1628","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","112098","0.0-8.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","112621","0.0-9.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
"html-button-response","12","113275","0.0-10.0","CAN_102","102","","","","","","638","","0","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","trigger",""
"html-button-response","13","114109","0.0-11.0-0.0","CAN_102","102","","","","","","827","<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>","1","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","response","1"
"html-audio-button-response","14","114312","0.0-11.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","audio_feedback","1"
"html-button-response","15","114834","0.0-12.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","iti",""
"html-button-response","16","115453","0.0-13.0","CAN_102","102","","","","","","600","","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","trigger",""
"html-button-response","17","116372","0.0-14.0-0.0","CAN_102","102","","","","","","909","<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","response","1"
"html-audio-button-response","18","116581","0.0-14.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","audio_feedback","1"
"html-button-response","19","117104","0.0-15.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","iti",""
"html-button-response","20","129874","0.0-16.0","CAN_102","102","","","","","","12762","","0","","","","","","","","","","",""
"html-button-response","21","131326","0.0-17.0","CAN_102","102","","","","","","1446","","0","yellow","red","[""yellow"",""red"",""high nameability""]","right-left","[""red"",""yellow""]","1","high nameability","1","right","trigger",""
"html-button-response","22","132147","0.0-18.0-0.0","CAN_102","102","","","","","","812","<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>","1","yellow","red","[""yellow"",""red"",""high nameability""]","right-left","[""red"",""yellow""]","1","high nameability","1","right","response","1"
"html-audio-button-response","23","132352","0.0-18.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","yellow","red","[""yellow"",""red"",""high nameability""]","right-left","[""red"",""yellow""]","1","high nameability","1","right","audio_feedback","1"
"html-button-response","24","132874","0.0-19.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","yellow","red","[""yellow"",""red"",""high nameability""]","right-left","[""red"",""yellow""]","1","high nameability","1","right","iti",""
"html-button-response","25","133518","0.0-20.0","CAN_102","102","","","","","","618","","0","orange","brown","[""orange"",""brown"",""high nameability""]","right-left","[""brown"",""orange""]","1","high nameability","2","right","trigger",""
"html-button-response","26","134396","0.0-21.0-0.0","CAN_102","102","","","","","","869","<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>","1","orange","brown","[""orange"",""brown"",""high nameability""]","right-left","[""brown"",""orange""]","1","high nameability","2","right","response","1"
"html-audio-button-response","27","134601","0.0-21.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","orange","brown","[""orange"",""brown"",""high nameability""]","right-left","[""brown"",""orange""]","1","high nameability","2","right","audio_feedback","1"
"html-button-response","28","135120","0.0-22.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","orange","brown","[""orange"",""brown"",""high nameability""]","right-left","[""brown"",""orange""]","1","high nameability","2","right","iti",""
"html-button-response","29","135812","0.0-23.0","CAN_102","102","","","","","","676","","0","darkgreenblue","mustard","[""darkgreenblue"",""mustard"",""low nameability""]","right-left","[""mustard"",""darkgreenblue""]","1","low nameability","3","right","trigger",""
"html-button-response","30","136831","0.0-24.0-0.0","CAN_102","102","","","","","","1011","<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>","1","darkgreenblue","mustard","[""darkgreenblue"",""mustard"",""low nameability""]","right-left","[""mustard"",""darkgreenblue""]","1","low nameability","3","right","response","1"
"html-audio-button-response","31","137036","0.0-24.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","darkgreenblue","mustard","[""darkgreenblue"",""mustard"",""low nameability""]","right-left","[""mustard"",""darkgreenblue""]","1","low nameability","3","right","audio_feedback","1"
"html-button-response","32","137556","0.0-25.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","darkgreenblue","mustard","[""darkgreenblue"",""mustard"",""low nameability""]","right-left","[""mustard"",""darkgreenblue""]","1","low nameability","3","right","iti",""
"html-button-response","33","138141","0.0-26.0","CAN_102","102","","","","","","562","","0","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","4","right","trigger",""
"html-button-response","34","139093","0.0-27.0-0.0","CAN_102","102","","","","","","943","<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>","1","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","4","right","response","1"
"html-audio-button-response","35","139299","0.0-27.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","4","right","audio_feedback","1"
"html-button-response","36","139822","0.0-28.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","4","right","iti",""
"html-button-response","37","140649","0.0-29.0","CAN_102","102","","","","","","809","","0","yellow","purple","[""yellow"",""purple"",""high nameability""]","left-right","[""yellow"",""purple"",""high nameability""]","1","high nameability","5","left","trigger",""
"html-button-response","38","141541","0.0-30.0-0.0","CAN_102","102","","","","","","884","<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>","0","yellow","purple","[""yellow"",""purple"",""high nameability""]","left-right","[""yellow"",""purple"",""high nameability""]","1","high nameability","5","left","response","1"
"html-audio-button-response","39","141744","0.0-30.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","yellow","purple","[""yellow"",""purple"",""high nameability""]","left-right","[""yellow"",""purple"",""high nameability""]","1","high nameability","5","left","audio_feedback","1"
"html-button-response","40","142258","0.0-31.0","CAN_102","102","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","yellow","purple","[""yellow"",""purple"",""high nameability""]","left-right","[""yellow"",""purple"",""high nameability""]","1","high nameability","5","left","iti",""
"html-button-response","41","143039","0.0-32.0","CAN_102","102","","","","","","774","","0","lightred","turquoise","[""lightred"",""turquoise"",""low nameability""]","right-left","[""turquoise"",""lightred""]","1","low nameability","6","right","trigger",""
"html-button-response","42","143870","0.0-33.0-0.0","CAN_102","102","","","","","","823","<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>","1","lightred","turquoise","[""lightred"",""turquoise"",""low nameability""]","right-left","[""turquoise"",""lightred""]","1","low nameability","6","right","response","1"
"html-audio-button-response","43","144074","0.0-33.0-1.0","CAN_102","102","","","","","","null","stimuli/bleep.m4a","null","lightred","turquoise","[""lightred"",""turquoise"",""low nameability""]","right-left","[""turquoise"",""lightred""]","1","low nameability","6","right","audio_feedback","1"
