"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","23","0.0-0.0","CAN_105","105","","","","","","","","","","","","","","","","","","",""
"preload","1","827","0.0-1.0","CAN_105","105","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","110911","0.0-2.0","CAN_105","105","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","147898","0.0-3.0","CAN_105","105","","","","","","36961","","0","","","","","","","","","","",""
"html-button-response","4","151967","0.0-4.0","CAN_105","105","","","","","","4051","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","155758","0.0-5.0-0.0","CAN_105","105","","","","","","3776","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","155972","0.0-5.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","156518","0.0-6.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","159759","0.0-7.0","CAN_105","105","","","","","","3221","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","161157","0.0-8.0-0.0","CAN_105","105","","","","","","1390","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","161368","0.0-8.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","161895","0.0-9.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
"html-button-response","12","162490","0.0-10.0","CAN_105","105","","","","","","575","","0","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","trigger",""
"html-button-response","13","163231","0.0-11.0-0.0","CAN_105","105","","","","","","733","<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>","1","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","response","1"
"html-audio-button-response","14","163439","0.0-11.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","audio_feedback","1"
"html-button-response","15","163960","0.0-12.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","iti",""
"html-button-response","16","164378","0.0-13.0","CAN_105","105","","","","","","405","","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","trigger",""
"html-button-response","17","165174","0.0-14.0-0.0","CAN_105","105","","","","","","787","<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","response","1"
"html-audio-button-response","18","165379","0.0-14.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","audio_feedback","1"
"html-button-response","19","165900","0.0-15.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","iti",""
"html-button-response","20","171648","0.0-16.0","CAN_105","105","","","","","","5725","","0","","","","","","","","","","",""
"html-button-response","21","172332","0.0-17.0","CAN_105","105","","","","","","673","","0","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","left-right","[""turquoise"",""lightred"",""low nameability""]","1","low nameability","1","left","trigger",""
"html-button-response","22","173052","0.0-18.0-0.0","CAN_105","105","","","","","","707","<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>","0","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","left-right","[""turquoise"",""lightred"",""low nameability""]","1","low nameability","1","left","response","1"
"html-audio-button-response","23","173256","0.0-18.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","left-right","[""turquoise"",""lightred"",""low nameability""]","1","low nameability","1","left","audio_feedback","1"
"html-button-response","24","173779","0.0-19.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","left-right","[""turquoise"",""lightred"",""low nameability""]","1","low nameability","1","left","iti",""
"html-button-response","25","174225","0.0-20.0","CAN_105","105","","","","","","429","","0","turquoise","neonyellow","[""turquoise"",""neonyellow"",""low nameability""]","right-left","[""neonyellow"",""turquoise""]","1","low nameability","2","right","trigger",""
"html-button-response","26","175075","0.0-21.0-0.0","CAN_105","105","","","","","","842","<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>","1","turquoise","neonyellow","[""turquoise"",""neonyellow"",""low nameability""]","right-left","[""neonyellow"",""turquoise""]","1","low nameability","2","right","response","1"
"html-audio-button-response","27","175279","0.0-21.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","turquoise","neonyellow","[""turquoise"",""neonyellow"",""low nameability""]","right-left","[""neonyellow"",""turquoise""]","1","low nameability","2","right","audio_feedback","1"
"html-button-response","28","175803","0.0-22.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","turquoise","neonyellow","[""turquoise"",""neonyellow"",""low nameability""]","right-left","[""neonyellow"",""turquoise""]","1","low nameability","2","right","iti",""
"html-button-response","29","176378","0.0-23.0","CAN_105","105","","","","","","555","","0","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","3","left","trigger",""
"html-button-response","30","177080","0.0-24.0-0.0","CAN_105","105","","","","","","696","<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>","0","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","3","left","response","1"
"html-audio-button-response","31","177289","0.0-24.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","3","left","audio_feedback","1"
"html-button-response","32","177809","0.0-25.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","3","left","iti",""
"html-button-response","33","178351","0.0-26.0","CAN_105","105","","","","","","516","","0","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","4","right","trigger",""
"html-button-response","34","179189","0.0-27.0-0.0","CAN_105","105","","","","","","830","<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>","1","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","4","right","response","1"
"html-audio-button-response","35","179397","0.0-27.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","4","right","audio_feedback","1"
"html-button-response","36","179921","0.0-28.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","4","right","iti",""
"html-button-response","37","180396","0.0-29.0","CAN_105","105","","","","","","456","","0","orange","blue","[""orange"",""blue"",""high nameability""]","left-right","[""orange"",""blue"",""high nameability""]","1","high nameability","5","left","trigger",""
"html-button-response","38","181087","0.0-30.0-0.0","CAN_105","105","","","","","","683","<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>","0","orange","blue","[""orange"",""blue"",""high nameability""]","left-right","[""orange"",""blue"",""high nameability""]","1","high nameability","5","left","response","1"
"html-audio-button-response","39","181295","0.0-30.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","orange","blue","[""orange"",""blue"",""high nameability""]","left-right","[""orange"",""blue"",""high nameability""]","1","high nameability","5","left","audio_feedback","1"
"html-button-response","40","181815","0.0-31.0","CAN_105","105","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","orange","blue","[""orange"",""blue"",""high nameability""]","left-right","[""orange"",""blue"",""high nameability""]","1","high nameability","5","left","iti",""
"html-button-response","41","182379","0.0-32.0","CAN_105","105","","","","","","541","","0","orange","red","[""orange"",""red"",""high nameability""]","right-left","[""red"",""orange""]","1","high nameability","6","right","trigger",""
"html-button-response","42","183121","0.0-33.0-0.0","CAN_105","105","","","","","","735","<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>","1","orange","red","[""orange"",""red"",""high nameability""]","right-left","[""red"",""orange""]","1","high nameability","6","right","response","1"
"html-audio-button-response","43","183323","0.0-33.0-1.0","CAN_105","105","","","","","","null","stimuli/bleep.m4a","null","orange","red","[""orange"",""red"",""high nameability""]","right-left","[""red"",""orange""]","1","high nameability","6","right","audio_feedback","1"
