"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","25","0.0-0.0","CAN_136","136","","","","","","","","","","","","","","","","","","",""
"preload","1","740","0.0-1.0","CAN_136","136","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","3371","0.0-2.0","CAN_136","136","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","73318","0.0-3.0","CAN_136","136","","","","","","69925","","0","","","","","","","","","","",""
"html-button-response","4","75854","0.0-4.0","CAN_136","136","","","","","","2523","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","78564","0.0-5.0-0.0","CAN_136","136","","","","","","2698","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","78775","0.0-5.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","79305","0.0-6.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","80466","0.0-7.0","CAN_136","136","","","","","","1141","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","82456","0.0-8.0-0.0","CAN_136","136","","","","","","1973","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","82672","0.0-8.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","83198","0.0-9.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
"html-button-response","12","84154","0.0-10.0","CAN_136","136","","","","","","939","","0","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","trigger",""
"html-button-response","13","85915","0.0-11.0-0.0","CAN_136","136","","","","","","1754","<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>","1","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","response","1"
"html-audio-button-response","14","86125","0.0-11.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","audio_feedback","1"
"html-button-response","15","86643","0.0-12.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","iti",""
"html-button-response","16","87462","0.0-13.0","CAN_136","136","","","","","","800","","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","trigger",""
"html-button-response","17","88265","0.0-14.0-0.0","CAN_136","136","","","","","","794","<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","response","1"
"html-audio-button-response","18","88474","0.0-14.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","audio_feedback","1"
"html-button-response","19","88995","0.0-15.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","iti",""
"html-button-response","20","96689","0.0-16.0","CAN_136","136","","","","","","7679","","0","","","","","","","","","","",""
"html-button-response","21","97497","0.0-17.0","CAN_136","136","","","","","","795","","0","orange","red","[""orange"",""red"",""high nameability""]","right-left","[""red"",""orange""]","1","high nameability","1","right","trigger",""
"html-button-response","22","98255","0.0-18.0-0.0","CAN_136","136","","","","","","742","<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>","1","orange","red","[""orange"",""red"",""high nameability""]","right-left","[""red"",""orange""]","1","high nameability","1","right","response","1"
"html-audio-button-response","23","98462","0.0-18.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","orange","red","[""orange"",""red"",""high nameability""]","right-left","[""red"",""orange""]","1","high nameability","1","right","audio_feedback","1"
"html-button-response","24","98996","0.0-19.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","orange","red","[""orange"",""red"",""high nameability""]","right-left","[""red"",""orange""]","1","high nameability","1","right","iti",""
"html-button-response","25","99198","0.0-20.0","CAN_136","136","","","","","","173","","0","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","right-left","[""lightred"",""turquoise""]","1","low nameability","2","right","trigger",""
"html-button-response","26","99967","0.0-21.0-0.0","CAN_136","136","","","","","","761","<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>","1","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","right-left","[""lightred"",""turquoise""]","1","low nameability","2","right","response","1"
"html-audio-button-response","27","100174","0.0-21.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","right-left","[""lightred"",""turquoise""]","1","low nameability","2","right","audio_feedback","1"
"html-button-response","28","100691","0.0-22.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","turquoise","lightred","[""turquoise"",""lightred"",""low nameability""]","right-left","[""lightred"",""turquoise""]","1","low nameability","2","right","iti",""
"html-button-response","29","101130","0.0-23.0","CAN_136","136","","","","","","413","","0","mustard","turquoise","[""mustard"",""turquoise"",""low nameability""]","left-right","[""mustard"",""turquoise"",""low nameability""]","1","low nameability","3","left","trigger",""
"html-button-response","30","102341","0.0-24.0-0.0","CAN_136","136","","","","","","1197","<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>","0","mustard","turquoise","[""mustard"",""turquoise"",""low nameability""]","left-right","[""mustard"",""turquoise"",""low nameability""]","1","low nameability","3","left","response","1"
"html-audio-button-response","31","102548","0.0-24.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","mustard","turquoise","[""mustard"",""turquoise"",""low nameability""]","left-right","[""mustard"",""turquoise"",""low nameability""]","1","low nameability","3","left","audio_feedback","1"
"html-button-response","32","103066","0.0-25.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","mustard","turquoise","[""mustard"",""turquoise"",""low nameability""]","left-right","[""mustard"",""turquoise"",""low nameability""]","1","low nameability","3","left","iti",""
"html-button-response","33","103550","0.0-26.0","CAN_136","136","","","","","","468","","0","orange","blue","[""orange"",""blue"",""high nameability""]","right-left","[""blue"",""orange""]","1","high nameability","4","right","trigger",""
"html-button-response","34","104262","0.0-27.0-0.0","CAN_136","136","","","","","","703","<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>","1","orange","blue","[""orange"",""blue"",""high nameability""]","right-left","[""blue"",""orange""]","1","high nameability","4","right","response","1"
"html-audio-button-response","35","104465","0.0-27.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","orange","blue","[""orange"",""blue"",""high nameability""]","right-left","[""blue"",""orange""]","1","high nameability","4","right","audio_feedback","1"
"html-button-response","36","104984","0.0-28.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","orange","blue","[""orange"",""blue"",""high nameability""]","right-left","[""blue"",""orange""]","1","high nameability","4","right","iti",""
"html-button-response","37","105442","0.0-29.0","CAN_136","136","","","","","","440","","0","purple","orange","[""purple"",""orange"",""high nameability""]","right-left","[""orange"",""purple""]","1","high nameability","5","right","trigger",""
"html-button-response","38","106150","0.0-30.0-0.0","CAN_136","136","","","","","","700","<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>","1","purple","orange","[""purple"",""orange"",""high nameability""]","right-left","[""orange"",""purple""]","1","high nameability","5","right","response","1"
"html-audio-button-response","39","106356","0.0-30.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","purple","orange","[""purple"",""orange"",""high nameability""]","right-left","[""orange"",""purple""]","1","high nameability","5","right","audio_feedback","1"
"html-button-response","40","106876","0.0-31.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","purple","orange","[""purple"",""orange"",""high nameability""]","right-left","[""orange"",""purple""]","1","high nameability","5","right","iti",""
"html-button-response","41","107327","0.0-32.0","CAN_136","136","","","","","","434","","0","blue","red","[""blue"",""red"",""high nameability""]","left-right","[""blue"",""red"",""high nameability""]","1","high nameability","6","left","trigger",""
"html-button-response","42","108040","0.0-33.0-0.0","CAN_136","136","","","","","","705","<button class=""jspsych-btn""><img src=""stimuli/blue.png"" style=""width: 200px;height: 200px;""></button>","0","blue","red","[""blue"",""red"",""high nameability""]","left-right","[""blue"",""red"",""high nameability""]","1","high nameability","6","left","response","1"
"html-audio-button-response","43","108247","0.0-33.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","blue","red","[""blue"",""red"",""high nameability""]","left-right","[""blue"",""red"",""high nameability""]","1","high nameability","6","left","audio_feedback","1"
"html-button-response","44","108768","0.0-34.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","blue","red","[""blue"",""red"",""high nameability""]","left-right","[""blue"",""red"",""high nameability""]","1","high nameability","6","left","iti",""
"html-button-response","45","109283","0.0-35.0","CAN_136","136","","","","","","494","","0","turquoise","pink","[""turquoise"",""pink"",""low nameability""]","left-right","[""turquoise"",""pink"",""low nameability""]","1","low nameability","7","left","trigger",""
"html-button-response","46","109967","0.0-36.0-0.0","CAN_136","136","","","","","","676","<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>","0","turquoise","pink","[""turquoise"",""pink"",""low nameability""]","left-right","[""turquoise"",""pink"",""low nameability""]","1","low nameability","7","left","response","1"
"html-audio-button-response","47","110182","0.0-36.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","turquoise","pink","[""turquoise"",""pink"",""low nameability""]","left-right","[""turquoise"",""pink"",""low nameability""]","1","low nameability","7","left","audio_feedback","1"
"html-button-response","48","110699","0.0-37.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","turquoise","pink","[""turquoise"",""pink"",""low nameability""]","left-right","[""turquoise"",""pink"",""low nameability""]","1","low nameability","7","left","iti",""
"html-button-response","49","111269","0.0-38.0","CAN_136","136","","","","","","544","","0","lightred","neonyellow","[""lightred"",""neonyellow"",""low nameability""]","left-right","[""lightred"",""neonyellow"",""low nameability""]","1","low nameability","8","left","trigger",""
"html-button-response","50","111950","0.0-39.0-0.0","CAN_136","136","","","","","","672","<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>","0","lightred","neonyellow","[""lightred"",""neonyellow"",""low nameability""]","left-right","[""lightred"",""neonyellow"",""low nameability""]","1","low nameability","8","left","response","1"
"html-audio-button-response","51","112165","0.0-39.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","lightred","neonyellow","[""lightred"",""neonyellow"",""low nameability""]","left-right","[""lightred"",""neonyellow"",""low nameability""]","1","low nameability","8","left","audio_feedback","1"
"html-button-response","52","112682","0.0-40.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","lightred","neonyellow","[""lightred"",""neonyellow"",""low nameability""]","left-right","[""lightred"",""neonyellow"",""low nameability""]","1","low nameability","8","left","iti",""
"html-button-response","53","113157","0.0-41.0","CAN_136","136","","","","","","459","","0","blue","purple","[""blue"",""purple"",""high nameability""]","left-right","[""blue"",""purple"",""high nameability""]","1","high nameability","9","left","trigger",""
"html-button-response","54","113788","0.0-42.0-0.0","CAN_136","136","","","","","","621","<button class=""jspsych-btn""><img src=""stimuli/blue.png"" style=""width: 200px;height: 200px;""></button>","0","blue","purple","[""blue"",""purple"",""high nameability""]","left-right","[""blue"",""purple"",""high nameability""]","1","high nameability","9","left","response","1"
"html-audio-button-response","55","113991","0.0-42.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","blue","purple","[""blue"",""purple"",""high nameability""]","left-right","[""blue"",""purple"",""high nameability""]","1","high nameability","9","left","audio_feedback","1"
"html-button-response","56","114512","0.0-43.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","blue","purple","[""blue"",""purple"",""high nameability""]","left-right","[""blue"",""purple"",""high nameability""]","1","high nameability","9","left","iti",""
"html-button-response","57","115005","0.0-44.0","CAN_136","136","","","","","","466","","0","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","10","left","trigger",""
"html-button-response","58","115622","0.0-45.0-0.0","CAN_136","136","","","","","","608","<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>","0","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","10","left","response","1"
"html-audio-button-response","59","115844","0.0-45.0-1.0","CAN_136","136","","","","","","null","stimuli/bleep.m4a","null","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","10","left","audio_feedback","1"
"html-button-response","60","116370","0.0-46.0","CAN_136","136","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","10","left","iti",""
"pavlovia","61","116464","0.0-47.0","CAN_136","136","","","","","","","","","","","","","","","","","","",""
"pavlovia","62","116480","0.0-48.0","CAN_136","136","","","","","","","","","","","","","","","","","","",""
"html-audio-button-response","63","119545","0.0-49.0","CAN_136","136","","","","","","3181","stimuli/tada.m4a","0","","","","","","","","","","",""
"html-button-response","64","137815","0.0-50.0","CAN_136","136","","","","","","18265","","0","","","","","","","","","","",""
"html-button-response","65","139109","0.0-51.0","CAN_136","136","","","","","","1287","","0","lightred","mustard","[""lightred"",""mustard"",""low nameability""]","left-right","[""lightred"",""mustard"",""low nameability""]","2","low nameability","11","left","trigger",""
