"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","21","0.0-0.0","CAN_103","103","","","","","","","","","","","","","","","","","","",""
"preload","1","784","0.0-1.0","CAN_103","103","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","1351827","0.0-2.0","CAN_103","103","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","1380659","0.0-3.0","CAN_103","103","","","","","","28820","","0","","","","","","","","","","",""
"html-button-response","4","1384573","0.0-4.0","CAN_103","103","","","","","","3900","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","1391452","0.0-5.0-0.0","CAN_103","103","","","","","","6859","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","1391666","0.0-5.0-1.0","CAN_103","103","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","1392188","0.0-6.0","CAN_103","103","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","1394806","0.0-7.0","CAN_103","103","","","","","","2598","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","1396056","0.0-8.0-0.0","CAN_103","103","","","","","","1237","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
