file_path,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,seed,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,target,foil,choices,combination_order,choices_in_order,round,condition,trial_counter,target_location,trial_kind,correct,old_subject_id
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,5,64004,0.0-5.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,12209,"<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>",0,star,square,"[""square"",""star""]",left-right,"[""square"",""star""]",1,practice,1,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,7,75549,0.0-5.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,10890,"<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>",1,star,square,"[""square"",""star""]",left-right,"[""square"",""star""]",1,practice,1,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,11,84739,0.0-8.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,5239,"<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>",1,triangle,pentagram,"[""triangle"",""pentagram""]",left-right,"[""triangle"",""pentagram""]",1,practice,1,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,13,92606,0.0-8.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,7218,"<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>",0,triangle,pentagram,"[""triangle"",""pentagram""]",left-right,"[""triangle"",""pentagram""]",1,practice,1,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,17,98289,0.0-11.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,3043,"<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>",0,diamond,rectangle,"[""rectangle"",""diamond""]",left-right,"[""rectangle"",""diamond""]",1,practice,1,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,19,100803,0.0-11.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,1855,"<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>",1,diamond,rectangle,"[""rectangle"",""diamond""]",left-right,"[""rectangle"",""diamond""]",1,practice,1,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,23,109122,0.0-14.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,5504,"<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>",1,pentagram,star,"[""pentagram"",""star""]",left-right,"[""pentagram"",""star""]",1,practice,1,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,25,111852,0.0-14.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,2094,"<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>",0,pentagram,star,"[""pentagram"",""star""]",left-right,"[""pentagram"",""star""]",1,practice,1,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,30,130106,0.0-18.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2816,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",1,pink,darkgreenblue,"[""pink"",""darkgreenblue"",""low nameability""]",left-right,"[""pink"",""darkgreenblue"",""low nameability""]",1,low nameability,1,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,32,131173,0.0-18.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,418,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,darkgreenblue,"[""pink"",""darkgreenblue"",""low nameability""]",left-right,"[""pink"",""darkgreenblue"",""low nameability""]",1,low nameability,1,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,36,136749,0.0-21.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2515,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",0,yellow,red,"[""yellow"",""red"",""high nameability""]",right-left,"[""red"",""yellow""]",1,high nameability,2,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,38,137475,0.0-21.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,84,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",1,yellow,red,"[""yellow"",""red"",""high nameability""]",right-left,"[""red"",""yellow""]",1,high nameability,2,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,42,143053,0.0-24.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,3292,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",0,purple,brown,"[""purple"",""brown"",""high nameability""]",right-left,"[""brown"",""purple""]",1,high nameability,3,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,44,144362,0.0-24.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,671,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,brown,"[""purple"",""brown"",""high nameability""]",right-left,"[""brown"",""purple""]",1,high nameability,3,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,48,151339,0.0-27.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2226,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",1,darkgreenblue,mustard,"[""darkgreenblue"",""mustard"",""low nameability""]",right-left,"[""mustard"",""darkgreenblue""]",1,low nameability,4,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,52,161412,0.0-30.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,5311,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",0,purple,yellow,"[""purple"",""yellow"",""high nameability""]",right-left,"[""yellow"",""purple""]",1,high nameability,5,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,54,163157,0.0-30.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,1102,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,yellow,"[""purple"",""yellow"",""high nameability""]",right-left,"[""yellow"",""purple""]",1,high nameability,5,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,58,171424,0.0-33.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,5891,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",1,red,purple,"[""red"",""purple"",""high nameability""]",left-right,"[""red"",""purple"",""high nameability""]",1,high nameability,6,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,60,173073,0.0-33.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,1004,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",0,red,purple,"[""red"",""purple"",""high nameability""]",left-right,"[""red"",""purple"",""high nameability""]",1,high nameability,6,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,64,177816,0.0-36.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2716,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",1,brown,orange,"[""brown"",""orange"",""high nameability""]",left-right,"[""brown"",""orange"",""high nameability""]",1,high nameability,7,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,66,178812,0.0-36.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,345,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",0,brown,orange,"[""brown"",""orange"",""high nameability""]",left-right,"[""brown"",""orange"",""high nameability""]",1,high nameability,7,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,70,182200,0.0-39.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,1610,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",0,turquoise,pink,"[""turquoise"",""pink"",""low nameability""]",right-left,"[""pink"",""turquoise""]",1,low nameability,8,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,72,183066,0.0-39.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,221,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,pink,"[""turquoise"",""pink"",""low nameability""]",right-left,"[""pink"",""turquoise""]",1,low nameability,8,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,76,188943,0.0-42.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2338,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",0,darkgreenblue,neonyellow,"[""darkgreenblue"",""neonyellow"",""low nameability""]",left-right,"[""darkgreenblue"",""neonyellow"",""low nameability""]",1,low nameability,9,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,80,193236,0.0-45.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,1906,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",1,brown,red,"[""brown"",""red"",""high nameability""]",left-right,"[""brown"",""red"",""high nameability""]",1,high nameability,10,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,82,198133,0.0-45.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,4244,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",0,brown,red,"[""brown"",""red"",""high nameability""]",left-right,"[""brown"",""red"",""high nameability""]",1,high nameability,10,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,90,215558,0.0-52.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2330,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",0,yellow,orange,"[""yellow"",""orange"",""high nameability""]",right-left,"[""orange"",""yellow""]",2,high nameability,11,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,92,216643,0.0-52.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,436,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",1,yellow,orange,"[""yellow"",""orange"",""high nameability""]",right-left,"[""orange"",""yellow""]",2,high nameability,11,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,96,224750,0.0-55.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,4632,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,orange,"[""purple"",""orange"",""high nameability""]",left-right,"[""purple"",""orange"",""high nameability""]",2,high nameability,12,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,98,229101,0.0-55.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,3699,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",0,purple,orange,"[""purple"",""orange"",""high nameability""]",left-right,"[""purple"",""orange"",""high nameability""]",2,high nameability,12,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,102,241365,0.0-58.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,6506,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",1,brown,purple,"[""brown"",""purple"",""high nameability""]",left-right,"[""brown"",""purple"",""high nameability""]",2,high nameability,13,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,104,247341,0.0-58.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,5328,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",0,brown,purple,"[""brown"",""purple"",""high nameability""]",left-right,"[""brown"",""purple"",""high nameability""]",2,high nameability,13,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,108,251912,0.0-61.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2328,"<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>",1,mustard,lightred,"[""mustard"",""lightred"",""low nameability""]",left-right,"[""mustard"",""lightred"",""low nameability""]",2,low nameability,14,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,110,255403,0.0-61.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,2856,"<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>",0,mustard,lightred,"[""mustard"",""lightred"",""low nameability""]",left-right,"[""mustard"",""lightred"",""low nameability""]",2,low nameability,14,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,114,260503,0.0-64.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2917,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",1,lightred,turquoise,"[""lightred"",""turquoise"",""low nameability""]",left-right,"[""lightred"",""turquoise"",""low nameability""]",2,low nameability,15,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,116,262410,0.0-64.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,1252,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,turquoise,"[""lightred"",""turquoise"",""low nameability""]",left-right,"[""lightred"",""turquoise"",""low nameability""]",2,low nameability,15,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,120,265797,0.0-67.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,1501,"<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>",1,neonyellow,lightred,"[""neonyellow"",""lightred"",""low nameability""]",right-left,"[""lightred"",""neonyellow""]",2,low nameability,16,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,124,269854,0.0-70.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,1609,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,darkgreenblue,"[""turquoise"",""darkgreenblue"",""low nameability""]",right-left,"[""darkgreenblue"",""turquoise""]",2,low nameability,17,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,128,275098,0.0-73.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,3221,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",0,yellow,blue,"[""yellow"",""blue"",""high nameability""]",right-left,"[""blue"",""yellow""]",2,high nameability,18,right,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,130,276296,0.0-73.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,547,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",1,yellow,blue,"[""yellow"",""blue"",""high nameability""]",right-left,"[""blue"",""yellow""]",2,high nameability,18,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,134,283418,0.0-76.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,3122,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",0,red,orange,"[""red"",""orange"",""high nameability""]",left-right,"[""red"",""orange"",""high nameability""]",2,high nameability,19,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,138,292081,0.0-79.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,3461,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",1,orange,yellow,"[""orange"",""yellow"",""high nameability""]",right-left,"[""yellow"",""orange""]",2,high nameability,20,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,146,304948,0.0-86.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,2909,"<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>",1,neonyellow,mustard,"[""neonyellow"",""mustard"",""low nameability""]",right-left,"[""mustard"",""neonyellow""]",3,low nameability,21,right,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,150,309503,0.0-89.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,1768,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",1,yellow,purple,"[""yellow"",""purple"",""high nameability""]",left-right,"[""yellow"",""purple"",""high nameability""]",3,high nameability,22,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,152,311282,0.0-89.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,1127,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",0,yellow,purple,"[""yellow"",""purple"",""high nameability""]",left-right,"[""yellow"",""purple"",""high nameability""]",3,high nameability,22,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,156,324145,0.0-92.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,10687,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",1,darkgreenblue,lightred,"[""darkgreenblue"",""lightred"",""low nameability""]",left-right,"[""darkgreenblue"",""lightred"",""low nameability""]",3,low nameability,23,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,158,325906,0.0-92.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,1095,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",0,darkgreenblue,lightred,"[""darkgreenblue"",""lightred"",""low nameability""]",left-right,"[""darkgreenblue"",""lightred"",""low nameability""]",3,low nameability,23,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,162,333382,0.0-95.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,3410,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",1,lightred,neonyellow,"[""lightred"",""neonyellow"",""low nameability""]",left-right,"[""lightred"",""neonyellow"",""low nameability""]",3,low nameability,24,left,response,0,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,164,335299,0.0-95.1-0.1,CKN_101,101,NA,NA,NA,NA,NA,1271,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,neonyellow,"[""lightred"",""neonyellow"",""low nameability""]",left-right,"[""lightred"",""neonyellow"",""low nameability""]",3,low nameability,24,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,168,339452,0.0-98.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,1694,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",0,turquoise,mustard,"[""turquoise"",""mustard"",""low nameability""]",left-right,"[""turquoise"",""mustard"",""low nameability""]",3,low nameability,25,left,response,1,CKN_101
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_101_FINAL_SESSION_2023-03-03_09h46.50.637.csv,html-button-response,172,343378,0.0-101.0-0.0,CKN_101,101,NA,NA,NA,NA,NA,1247,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,lightred,"[""turquoise"",""lightred"",""low nameability""]",right-left,"[""lightred"",""turquoise""]",3,low nameability,26,right,response,1,CKN_101
