"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","17","0.0-0.0","CKN_142","142","","","","","","","","","","","","","","","","","","",""
"preload","1","612","0.0-1.0","CKN_142","142","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","3216","0.0-2.0","CKN_142","142","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","379938","0.0-3.0","CKN_142","142","","","","","","376692","","0","","","","","","","","","","",""
"html-button-response","4","385408","0.0-4.0","CKN_142","142","","","","","","5457","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","393149","0.0-5.0-0.0","CKN_142","142","","","","","","7730","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","393365","0.0-5.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","393883","0.0-6.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","400148","0.0-7.0","CKN_142","142","","","","","","6248","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","405446","0.0-8.0-0.0","CKN_142","142","","","","","","5288","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","405661","0.0-8.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","406179","0.0-9.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
"html-button-response","12","410105","0.0-10.0","CKN_142","142","","","","","","3909","","0","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","trigger",""
"html-button-response","13","413437","0.0-11.0-0.0","CKN_142","142","","","","","","3323","<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>","1","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","response","1"
"html-audio-button-response","14","413644","0.0-11.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","audio_feedback","1"
"html-button-response","15","414158","0.0-12.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","iti",""
"html-button-response","16","417461","0.0-13.0","CKN_142","142","","","","","","3288","","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","trigger",""
"html-button-response","17","422948","0.0-14.0-0.0","CKN_142","142","","","","","","5474","<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","response","1"
"html-audio-button-response","18","423154","0.0-14.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","audio_feedback","1"
"html-button-response","19","423666","0.0-15.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","iti",""
"html-button-response","20","426716","0.0-16.0","CKN_142","142","","","","","","3043","","0","","","","","","","","","","",""
"html-button-response","21","432973","0.0-17.0","CKN_142","142","","","","","","6249","","0","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","1","left","trigger",""
"html-button-response","22","441892","0.0-18.0-0.0","CKN_142","142","","","","","","8905","<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>","0","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","1","left","response","1"
"html-audio-button-response","23","442093","0.0-18.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","1","left","audio_feedback","1"
"html-button-response","24","442608","0.0-19.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","neonyellow","pink","[""neonyellow"",""pink"",""low nameability""]","left-right","[""neonyellow"",""pink"",""low nameability""]","1","low nameability","1","left","iti",""
"html-button-response","25","445802","0.0-20.0","CKN_142","142","","","","","","3185","","0","orange","red","[""orange"",""red"",""high nameability""]","left-right","[""orange"",""red"",""high nameability""]","1","high nameability","2","left","trigger",""
"html-button-response","26","450873","0.0-21.0-0.0","CKN_142","142","","","","","","5063","<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>","0","orange","red","[""orange"",""red"",""high nameability""]","left-right","[""orange"",""red"",""high nameability""]","1","high nameability","2","left","response","1"
"html-audio-button-response","27","451084","0.0-21.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","orange","red","[""orange"",""red"",""high nameability""]","left-right","[""orange"",""red"",""high nameability""]","1","high nameability","2","left","audio_feedback","1"
"html-button-response","28","451602","0.0-22.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","orange","red","[""orange"",""red"",""high nameability""]","left-right","[""orange"",""red"",""high nameability""]","1","high nameability","2","left","iti",""
"html-button-response","29","455402","0.0-23.0","CKN_142","142","","","","","","3783","","0","pink","lightred","[""pink"",""lightred"",""low nameability""]","left-right","[""pink"",""lightred"",""low nameability""]","1","low nameability","3","left","trigger",""
"html-button-response","30","459390","0.0-24.0-0.0","CKN_142","142","","","","","","3979","<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>","0","pink","lightred","[""pink"",""lightred"",""low nameability""]","left-right","[""pink"",""lightred"",""low nameability""]","1","low nameability","3","left","response","1"
"html-audio-button-response","31","459596","0.0-24.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","pink","lightred","[""pink"",""lightred"",""low nameability""]","left-right","[""pink"",""lightred"",""low nameability""]","1","low nameability","3","left","audio_feedback","1"
"html-button-response","32","460111","0.0-25.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pink","lightred","[""pink"",""lightred"",""low nameability""]","left-right","[""pink"",""lightred"",""low nameability""]","1","low nameability","3","left","iti",""
"html-button-response","33","463469","0.0-26.0","CKN_142","142","","","","","","3347","","0","orange","yellow","[""orange"",""yellow"",""high nameability""]","right-left","[""yellow"",""orange""]","1","high nameability","4","right","trigger",""
"html-button-response","34","470060","0.0-27.0-0.0","CKN_142","142","","","","","","6580","<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>","1","orange","yellow","[""orange"",""yellow"",""high nameability""]","right-left","[""yellow"",""orange""]","1","high nameability","4","right","response","1"
"html-audio-button-response","35","470269","0.0-27.0-1.0","CKN_142","142","","","","","","null","stimuli/bleep.m4a","null","orange","yellow","[""orange"",""yellow"",""high nameability""]","right-left","[""yellow"",""orange""]","1","high nameability","4","right","audio_feedback","1"
"html-button-response","36","470785","0.0-28.0","CKN_142","142","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","orange","yellow","[""orange"",""yellow"",""high nameability""]","right-left","[""yellow"",""orange""]","1","high nameability","4","right","iti",""
