"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","20","0.0-0.0","CAN_135","135","","","","","","","","","","","","","","","","","","",""
"preload","1","735","0.0-1.0","CAN_135","135","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","4259","0.0-2.0","CAN_135","135","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","69187","0.0-3.0","CAN_135","135","","","","","","64907","","0","","","","","","","","","","",""
"html-button-response","4","71830","0.0-4.0","CAN_135","135","","","","","","2631","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","73843","0.0-5.0-0.0","CAN_135","135","","","","","","2002","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","74059","0.0-5.0-1.0","CAN_135","135","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","74584","0.0-6.0","CAN_135","135","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","77281","0.0-7.0","CAN_135","135","","","","","","2686","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","78218","0.0-8.0-0.0","CAN_135","135","","","","","","925","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","78428","0.0-8.0-1.0","CAN_135","135","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","78957","0.0-9.0","CAN_135","135","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
