"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","20","0.0-0.0","CAN_120","120","","","","","","","","","","","","","","","","","","",""
"preload","1","1537","0.0-1.0","CAN_120","120","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","4160","0.0-2.0","CAN_120","120","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","53103","0.0-3.0","CAN_120","120","","","","","","48920","","0","","","","","","","","","","",""
"html-button-response","4","54555","0.0-4.0","CAN_120","120","","","","","","1439","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","57307","0.0-5.0-0.0","CAN_120","120","","","","","","2742","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","57512","0.0-5.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","58026","0.0-6.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","59803","0.0-7.0","CAN_120","120","","","","","","1764","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","60603","0.0-8.0-0.0","CAN_120","120","","","","","","783","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","60817","0.0-8.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","61348","0.0-9.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
"html-button-response","12","61957","0.0-10.0","CAN_120","120","","","","","","586","","0","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","trigger",""
"html-button-response","13","62656","0.0-11.0-0.0","CAN_120","120","","","","","","685","<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>","1","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","response","1"
"html-audio-button-response","14","62865","0.0-11.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","audio_feedback","1"
"html-button-response","15","63390","0.0-12.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","iti",""
"html-button-response","16","64012","0.0-13.0","CAN_120","120","","","","","","604","","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","trigger",""
"html-button-response","17","64711","0.0-14.0-0.0","CAN_120","120","","","","","","692","<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","response","1"
"html-audio-button-response","18","64923","0.0-14.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","audio_feedback","1"
"html-button-response","19","65447","0.0-15.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","iti",""
"html-button-response","20","74681","0.0-16.0","CAN_120","120","","","","","","9224","","0","","","","","","","","","","",""
"html-button-response","21","76068","0.0-17.0","CAN_120","120","","","","","","1378","","0","brown","yellow","[""brown"",""yellow"",""high nameability""]","left-right","[""brown"",""yellow"",""high nameability""]","1","high nameability","1","left","trigger",""
"html-button-response","22","76667","0.0-18.0-0.0","CAN_120","120","","","","","","589","<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>","0","brown","yellow","[""brown"",""yellow"",""high nameability""]","left-right","[""brown"",""yellow"",""high nameability""]","1","high nameability","1","left","response","1"
"html-audio-button-response","23","76878","0.0-18.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","brown","yellow","[""brown"",""yellow"",""high nameability""]","left-right","[""brown"",""yellow"",""high nameability""]","1","high nameability","1","left","audio_feedback","1"
"html-button-response","24","77398","0.0-19.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","brown","yellow","[""brown"",""yellow"",""high nameability""]","left-right","[""brown"",""yellow"",""high nameability""]","1","high nameability","1","left","iti",""
"html-button-response","25","77967","0.0-20.0","CAN_120","120","","","","","","549","","0","red","brown","[""red"",""brown"",""high nameability""]","left-right","[""red"",""brown"",""high nameability""]","1","high nameability","2","left","trigger",""
"html-button-response","26","78550","0.0-21.0-0.0","CAN_120","120","","","","","","572","<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>","0","red","brown","[""red"",""brown"",""high nameability""]","left-right","[""red"",""brown"",""high nameability""]","1","high nameability","2","left","response","1"
"html-audio-button-response","27","78758","0.0-21.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","red","brown","[""red"",""brown"",""high nameability""]","left-right","[""red"",""brown"",""high nameability""]","1","high nameability","2","left","audio_feedback","1"
"html-button-response","28","79279","0.0-22.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","red","brown","[""red"",""brown"",""high nameability""]","left-right","[""red"",""brown"",""high nameability""]","1","high nameability","2","left","iti",""
"html-button-response","29","79808","0.0-23.0","CAN_120","120","","","","","","511","","0","turquoise","mustard","[""turquoise"",""mustard"",""low nameability""]","left-right","[""turquoise"",""mustard"",""low nameability""]","1","low nameability","3","left","trigger",""
"html-button-response","30","80426","0.0-24.0-0.0","CAN_120","120","","","","","","612","<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>","0","turquoise","mustard","[""turquoise"",""mustard"",""low nameability""]","left-right","[""turquoise"",""mustard"",""low nameability""]","1","low nameability","3","left","response","1"
"html-audio-button-response","31","80631","0.0-24.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","turquoise","mustard","[""turquoise"",""mustard"",""low nameability""]","left-right","[""turquoise"",""mustard"",""low nameability""]","1","low nameability","3","left","audio_feedback","1"
"html-button-response","32","81161","0.0-25.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","turquoise","mustard","[""turquoise"",""mustard"",""low nameability""]","left-right","[""turquoise"",""mustard"",""low nameability""]","1","low nameability","3","left","iti",""
"html-button-response","33","81806","0.0-26.0","CAN_120","120","","","","","","638","","0","mustard","pink","[""mustard"",""pink"",""low nameability""]","left-right","[""mustard"",""pink"",""low nameability""]","1","low nameability","4","left","trigger",""
"html-button-response","34","82406","0.0-27.0-0.0","CAN_120","120","","","","","","592","<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>","0","mustard","pink","[""mustard"",""pink"",""low nameability""]","left-right","[""mustard"",""pink"",""low nameability""]","1","low nameability","4","left","response","1"
"html-audio-button-response","35","82610","0.0-27.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","mustard","pink","[""mustard"",""pink"",""low nameability""]","left-right","[""mustard"",""pink"",""low nameability""]","1","low nameability","4","left","audio_feedback","1"
"html-button-response","36","83126","0.0-28.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","mustard","pink","[""mustard"",""pink"",""low nameability""]","left-right","[""mustard"",""pink"",""low nameability""]","1","low nameability","4","left","iti",""
"html-button-response","37","83651","0.0-29.0","CAN_120","120","","","","","","509","","0","red","purple","[""red"",""purple"",""high nameability""]","right-left","[""purple"",""red""]","1","high nameability","5","right","trigger",""
"html-button-response","38","84299","0.0-30.0-0.0","CAN_120","120","","","","","","635","<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>","1","red","purple","[""red"",""purple"",""high nameability""]","right-left","[""purple"",""red""]","1","high nameability","5","right","response","1"
"html-audio-button-response","39","84506","0.0-30.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","red","purple","[""red"",""purple"",""high nameability""]","right-left","[""purple"",""red""]","1","high nameability","5","right","audio_feedback","1"
"html-button-response","40","85025","0.0-31.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","red","purple","[""red"",""purple"",""high nameability""]","right-left","[""purple"",""red""]","1","high nameability","5","right","iti",""
"html-button-response","41","85618","0.0-32.0","CAN_120","120","","","","","","573","","0","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","6","right","trigger",""
"html-button-response","42","86209","0.0-33.0-0.0","CAN_120","120","","","","","","584","<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>","1","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","6","right","response","1"
"html-audio-button-response","43","86412","0.0-33.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","6","right","audio_feedback","1"
"html-button-response","44","86929","0.0-34.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","lightred","darkgreenblue","[""lightred"",""darkgreenblue"",""low nameability""]","right-left","[""darkgreenblue"",""lightred""]","1","low nameability","6","right","iti",""
"html-button-response","45","87507","0.0-35.0","CAN_120","120","","","","","","559","","0","red","blue","[""red"",""blue"",""high nameability""]","right-left","[""blue"",""red""]","1","high nameability","7","right","trigger",""
"html-button-response","46","88110","0.0-36.0-0.0","CAN_120","120","","","","","","594","<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>","1","red","blue","[""red"",""blue"",""high nameability""]","right-left","[""blue"",""red""]","1","high nameability","7","right","response","1"
"html-audio-button-response","47","88313","0.0-36.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","red","blue","[""red"",""blue"",""high nameability""]","right-left","[""blue"",""red""]","1","high nameability","7","right","audio_feedback","1"
"html-button-response","48","88829","0.0-37.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","red","blue","[""red"",""blue"",""high nameability""]","right-left","[""blue"",""red""]","1","high nameability","7","right","iti",""
"html-button-response","49","89335","0.0-38.0","CAN_120","120","","","","","","486","","0","neonyellow","mustard","[""neonyellow"",""mustard"",""low nameability""]","left-right","[""neonyellow"",""mustard"",""low nameability""]","1","low nameability","8","left","trigger",""
"html-button-response","50","89975","0.0-39.0-0.0","CAN_120","120","","","","","","628","<button class=""jspsych-btn""><img src=""stimuli/neonyellow.png"" style=""width: 200px;height: 200px;""></button>","0","neonyellow","mustard","[""neonyellow"",""mustard"",""low nameability""]","left-right","[""neonyellow"",""mustard"",""low nameability""]","1","low nameability","8","left","response","1"
"html-audio-button-response","51","90189","0.0-39.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","neonyellow","mustard","[""neonyellow"",""mustard"",""low nameability""]","left-right","[""neonyellow"",""mustard"",""low nameability""]","1","low nameability","8","left","audio_feedback","1"
"html-button-response","52","90710","0.0-40.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","neonyellow","mustard","[""neonyellow"",""mustard"",""low nameability""]","left-right","[""neonyellow"",""mustard"",""low nameability""]","1","low nameability","8","left","iti",""
"html-button-response","53","91219","0.0-41.0","CAN_120","120","","","","","","492","","0","red","yellow","[""red"",""yellow"",""high nameability""]","right-left","[""yellow"",""red""]","1","high nameability","9","right","trigger",""
"html-button-response","54","91888","0.0-42.0-0.0","CAN_120","120","","","","","","661","<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>","1","red","yellow","[""red"",""yellow"",""high nameability""]","right-left","[""yellow"",""red""]","1","high nameability","9","right","response","1"
"html-audio-button-response","55","92088","0.0-42.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","red","yellow","[""red"",""yellow"",""high nameability""]","right-left","[""yellow"",""red""]","1","high nameability","9","right","audio_feedback","1"
"html-button-response","56","92605","0.0-43.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","red","yellow","[""red"",""yellow"",""high nameability""]","right-left","[""yellow"",""red""]","1","high nameability","9","right","iti",""
"html-button-response","57","93162","0.0-44.0","CAN_120","120","","","","","","535","","0","brown","purple","[""brown"",""purple"",""high nameability""]","right-left","[""purple"",""brown""]","1","high nameability","10","right","trigger",""
"html-button-response","58","93726","0.0-45.0-0.0","CAN_120","120","","","","","","557","<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>","1","brown","purple","[""brown"",""purple"",""high nameability""]","right-left","[""purple"",""brown""]","1","high nameability","10","right","response","1"
"html-audio-button-response","59","93929","0.0-45.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","brown","purple","[""brown"",""purple"",""high nameability""]","right-left","[""purple"",""brown""]","1","high nameability","10","right","audio_feedback","1"
"html-button-response","60","94447","0.0-46.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","brown","purple","[""brown"",""purple"",""high nameability""]","right-left","[""purple"",""brown""]","1","high nameability","10","right","iti",""
"pavlovia","61","94557","0.0-47.0","CAN_120","120","","","","","","","","","","","","","","","","","","",""
"pavlovia","62","94572","0.0-48.0","CAN_120","120","","","","","","","","","","","","","","","","","","",""
"html-audio-button-response","63","97258","0.0-49.0","CAN_120","120","","","","","","2813","stimuli/tada.m4a","0","","","","","","","","","","",""
"html-button-response","64","98263","0.0-50.0","CAN_120","120","","","","","","1001","","0","","","","","","","","","","",""
"html-button-response","65","98888","0.0-51.0","CAN_120","120","","","","","","616","","0","pink","turquoise","[""pink"",""turquoise"",""low nameability""]","left-right","[""pink"",""turquoise"",""low nameability""]","2","low nameability","11","left","trigger",""
"html-button-response","66","99444","0.0-52.0-0.0","CAN_120","120","","","","","","548","<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>","0","pink","turquoise","[""pink"",""turquoise"",""low nameability""]","left-right","[""pink"",""turquoise"",""low nameability""]","2","low nameability","11","left","response","1"
"html-audio-button-response","67","99646","0.0-52.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","pink","turquoise","[""pink"",""turquoise"",""low nameability""]","left-right","[""pink"",""turquoise"",""low nameability""]","2","low nameability","11","left","audio_feedback","1"
"html-button-response","68","100167","0.0-53.0","CAN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pink","turquoise","[""pink"",""turquoise"",""low nameability""]","left-right","[""pink"",""turquoise"",""low nameability""]","2","low nameability","11","left","iti",""
"html-button-response","69","100785","0.0-54.0","CAN_120","120","","","","","","601","","0","yellow","red","[""yellow"",""red"",""high nameability""]","right-left","[""red"",""yellow""]","2","high nameability","12","right","trigger",""
"html-button-response","70","101414","0.0-55.0-0.0","CAN_120","120","","","","","","618","<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>","1","yellow","red","[""yellow"",""red"",""high nameability""]","right-left","[""red"",""yellow""]","2","high nameability","12","right","response","1"
"html-audio-button-response","71","101618","0.0-55.0-1.0","CAN_120","120","","","","","","null","stimuli/bleep.m4a","null","yellow","red","[""yellow"",""red"",""high nameability""]","right-left","[""red"",""yellow""]","2","high nameability","12","right","audio_feedback","1"
