"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","22","0.0-0.0","CAN_122","122","","","","","","","","","","","","","","","","","","",""
"preload","1","862","0.0-1.0","CAN_122","122","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","236232","0.0-2.0","CAN_122","122","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","276027","0.0-3.0","CAN_122","122","","","","","","39769","","0","","","","","","","","","","",""
"html-button-response","4","282571","0.0-4.0","CAN_122","122","","","","","","6530","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","286680","0.0-5.0-0.0","CAN_122","122","","","","","","4094","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","286890","0.0-5.0-1.0","CAN_122","122","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","287426","0.0-6.0","CAN_122","122","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","291876","0.0-7.0","CAN_122","122","","","","","","4432","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","294730","0.0-8.0-0.0","CAN_122","122","","","","","","2844","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","294938","0.0-8.0-1.0","CAN_122","122","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
