"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","22","0.0-0.0","CKN_120","120","","","","","","","","","","","","","","","","","","",""
"preload","1","1029","0.0-1.0","CKN_120","120","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","5717","0.0-2.0","CKN_120","120","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","17458","0.0-3.0","CKN_120","120","","","","","","11722","","0","","","","","","","","","","",""
"html-button-response","4","20202","0.0-4.0","CKN_120","120","","","","","","2732","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","28529","0.0-5.0-0.0","CKN_120","120","","","","","","8314","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","0"
"html-audio-button-response","6","29182","0.0-5.0-1.0","CKN_120","120","","","","","","null","stimuli/boing.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","0"
"html-button-response","7","35148","0.0-5.1-0.1","CKN_120","120","","","","","","5922","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","8","35369","0.0-5.1-1.1","CKN_120","120","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","9","35909","0.0-6.0","CKN_120","120","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","10","38315","0.0-7.0","CKN_120","120","","","","","","2389","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","11","43144","0.0-8.0-0.0","CKN_120","120","","","","","","4815","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
