"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","19","0.0-0.0","CKN_130","130","","","","","","","","","","","","","","","","","","",""
"preload","1","1274","0.0-1.0","CKN_130","130","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","2904","0.0-2.0","CKN_130","130","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","250485","0.0-3.0","CKN_130","130","","","","","","247567","","0","","","","","","","","","","",""
"html-button-response","4","256608","0.0-4.0","CKN_130","130","","","","","","6111","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","262327","0.0-5.0-0.0","CKN_130","130","","","","","","5705","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","262544","0.0-5.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","263069","0.0-6.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","269196","0.0-7.0","CKN_130","130","","","","","","6111","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","273080","0.0-8.0-0.0","CKN_130","130","","","","","","3877","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","273288","0.0-8.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","273810","0.0-9.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
"html-button-response","12","275748","0.0-10.0","CKN_130","130","","","","","","1920","","0","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","trigger",""
"html-button-response","13","284027","0.0-11.0-0.0","CKN_130","130","","","","","","8268","<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>","1","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","response","1"
"html-audio-button-response","14","284232","0.0-11.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","audio_feedback","1"
"html-button-response","15","284749","0.0-12.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","iti",""
"html-button-response","16","288499","0.0-13.0","CKN_130","130","","","","","","3740","","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","trigger",""
"html-button-response","17","292256","0.0-14.0-0.0","CKN_130","130","","","","","","3744","<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>","0","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","response","1"
"html-audio-button-response","18","292470","0.0-14.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","audio_feedback","1"
"html-button-response","19","292995","0.0-15.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pentagram","star","[""pentagram"",""star""]","left-right","[""pentagram"",""star""]","1","practice","1","left","iti",""
"html-button-response","20","297428","0.0-16.0","CKN_130","130","","","","","","4410","","0","","","","","","","","","","",""
"html-button-response","21","300023","0.0-17.0","CKN_130","130","","","","","","2587","","0","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","1","right","trigger",""
"html-button-response","22","301618","0.0-18.0-0.0","CKN_130","130","","","","","","1581","<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>","1","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","1","right","response","1"
"html-audio-button-response","23","301831","0.0-18.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","1","right","audio_feedback","1"
"html-button-response","24","302348","0.0-19.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","pink","mustard","[""pink"",""mustard"",""low nameability""]","right-left","[""mustard"",""pink""]","1","low nameability","1","right","iti",""
"html-button-response","25","305048","0.0-20.0","CKN_130","130","","","","","","2690","","0","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","2","left","trigger",""
"html-button-response","26","315412","0.0-21.0-0.0","CKN_130","130","","","","","","10359","<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>","0","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","2","left","response","1"
"html-audio-button-response","27","315616","0.0-21.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","2","left","audio_feedback","1"
"html-button-response","28","316130","0.0-22.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","brown","red","[""brown"",""red"",""high nameability""]","left-right","[""brown"",""red"",""high nameability""]","1","high nameability","2","left","iti",""
"html-button-response","29","318469","0.0-23.0","CKN_130","130","","","","","","2326","","0","purple","red","[""purple"",""red"",""high nameability""]","right-left","[""red"",""purple""]","1","high nameability","3","right","trigger",""
"html-button-response","30","326129","0.0-24.0-0.0","CKN_130","130","","","","","","7652","<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>","1","purple","red","[""purple"",""red"",""high nameability""]","right-left","[""red"",""purple""]","1","high nameability","3","right","response","1"
"html-audio-button-response","31","326338","0.0-24.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","purple","red","[""purple"",""red"",""high nameability""]","right-left","[""red"",""purple""]","1","high nameability","3","right","audio_feedback","1"
"html-button-response","32","326850","0.0-25.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","purple","red","[""purple"",""red"",""high nameability""]","right-left","[""red"",""purple""]","1","high nameability","3","right","iti",""
"html-button-response","33","329381","0.0-26.0","CKN_130","130","","","","","","2507","","0","lightred","pink","[""lightred"",""pink"",""low nameability""]","right-left","[""pink"",""lightred""]","1","low nameability","4","right","trigger",""
"html-button-response","34","330697","0.0-27.0-0.0","CKN_130","130","","","","","","1309","<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>","1","lightred","pink","[""lightred"",""pink"",""low nameability""]","right-left","[""pink"",""lightred""]","1","low nameability","4","right","response","1"
"html-audio-button-response","35","330905","0.0-27.0-1.0","CKN_130","130","","","","","","null","stimuli/bleep.m4a","null","lightred","pink","[""lightred"",""pink"",""low nameability""]","right-left","[""pink"",""lightred""]","1","low nameability","4","right","audio_feedback","1"
"html-button-response","36","331420","0.0-28.0","CKN_130","130","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","lightred","pink","[""lightred"",""pink"",""low nameability""]","right-left","[""pink"",""lightred""]","1","low nameability","4","right","iti",""
"html-button-response","37","333277","0.0-29.0","CKN_130","130","","","","","","1837","","0","lightred","neonyellow","[""lightred"",""neonyellow"",""low nameability""]","right-left","[""neonyellow"",""lightred""]","1","low nameability","5","right","trigger",""
